date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rolling_goals,away_rolling_goals,home_rank,away_rank,home_points,away_points,rank_diff,average_rank,point_diff,is_friendly,goals_rolling_diff,target
2025-11-16,Portugal,Armenia,9.0,1.0,FIFA World Cup qualification,Porto,Portugal,False,2.2,0.4,8.0,96.0,1752.14,1230.43,-88.0,52.0,521.71,0,1.8000000000000003,1
2025-11-16,Nigeria,Congo DR,1.0,1.0,FIFA World Cup qualification,Rabat,Morocco,True,2.4,1.8,39.0,58.0,1498.02,1416.91,-19.0,48.5,81.1099999999999,0,0.5999999999999999,0
2025-11-17,Malta,Poland,2.0,3.0,FIFA World Cup qualification,Ta' Qali,Malta,False,1.2,1.6,171.0,30.0,971.89,1525.08,141.0,100.5,-553.1899999999999,0,-0.40000000000000013,0
2025-11-17,Vanuatu,Fiji,2.0,0.0,MSG Prime Minister's Cup,Port Moresby,Papua New Guinea,True,0.8,0.8,162.0,150.0,1005.49,1038.29,12.0,156.0,-32.799999999999955,0,0.0,1
2025-11-17,Cabo Verde,Egypt,1.0,1.0,Al Ain International Cup,Al Ain,United Arab Emirates,True,1.8,1.2,65.0,31.0,1379.17,1515.64,34.0,48.0,-136.47000000000003,0,0.6000000000000001,0
2025-11-17,Montenegro,Croatia,2.0,3.0,FIFA World Cup qualification,Podgorica,Montenegro,False,0.8,2.2,74.0,12.0,1332.68,1699.6,62.0,43.0,-366.91999999999985,0,-1.4000000000000001,0
2025-11-17,Czechia,Gibraltar,6.0,0.0,FIFA World Cup qualification,Olomouc,Czech Republic,False,1.0,0.2,46.0,198.0,1473.19,842.4,-152.0,122.0,630.7900000000001,0,0.8,1
2025-11-17,Netherlands,Lithuania,4.0,0.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,2.6,0.8,7.0,139.0,1759.95,1090.89,-132.0,73.0,669.06,0,1.8,1
2025-11-17,Germany,Slovakia,6.0,0.0,FIFA World Cup qualification,Leipzig,Germany,False,2.0,1.2,13.0,42.0,1692.19,1485.89,-29.0,27.5,206.29999999999995,0,0.8,1
2025-11-17,Bahrain,Somalia,1.0,2.0,Friendly,Riffa,Bahrain,False,0.4,0.0,76.0,202.0,1315.49,829.81,-126.0,139.0,485.68000000000006,1,0.4,0
2025-11-17,Qatar,Zimbabwe,1.0,2.0,Friendly,Ar-Rayyan,Qatar,False,1.4,0.2,44.0,124.0,1481.69,1134.99,-80.0,84.0,346.70000000000005,1,1.2,0
2025-11-17,Finland,Andorra,4.0,0.0,Friendly,Tampere,Finland,False,0.6,0.6,64.0,169.0,1384.36,981.7,-105.0,116.5,402.65999999999985,1,0.0,1
2025-11-17,Madagascar,Equatorial Guinea,2.0,0.0,Friendly,Antalya,Turkey,True,1.8,1.0,108.0,94.0,1196.56,1250.57,14.0,101.0,-54.00999999999999,1,0.8,1
2025-11-17,Mozambique,Chad,2.0,2.0,Friendly,Berrechid,Morocco,True,0.8,1.0,99.0,177.0,1226.03,932.44,-78.0,138.0,293.5899999999999,1,-0.19999999999999996,0
2025-11-17,Comoros,Namibia,4.0,0.0,Friendly,Iconi,Comoros,False,0.8,1.0,118.0,105.0,1159.64,1201.3,13.0,111.5,-41.659999999999854,1,-0.19999999999999996,1
2025-11-17,Northern Ireland,Luxembourg,1.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,1.2,0.2,73.0,87.0,1339.64,1261.95,-14.0,80.0,77.69000000000005,0,1.0,1
2025-11-18,Spain,Turkey,2.0,2.0,FIFA World Cup qualification,Seville,Spain,False,3.8,3.0,3.0,100.0,1836.42,0.0,-97.0,51.5,1836.42,0,0.7999999999999998,0
2025-11-18,Belarus,Greece,0.0,0.0,FIFA World Cup qualification,Zalaegerszeg,Hungary,True,0.8,2.0,97.0,48.0,1229.07,1469.18,49.0,72.5,-240.11000000000013,0,-1.2,0
2025-11-18,Scotland,Denmark,4.0,2.0,FIFA World Cup qualification,Glasgow,Scotland,False,1.8,2.8,52.0,20.0,1461.75,1621.7,32.0,36.0,-159.95000000000005,0,-0.9999999999999998,1
2025-11-18,Haiti,Nicaragua,2.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,True,1.4,0.8,86.0,131.0,1278.56,1118.04,-45.0,108.5,160.51999999999998,0,0.5999999999999999,1
2025-11-18,Mexico,Paraguay,1.0,2.0,Friendly,San Antonio,United States,True,0.6,0.8,17.0,57.0,1635.66,1423.98,-40.0,37.0,211.68000000000006,1,-0.20000000000000007,0
2025-11-18,Iraq,United Arab Emirates,2.0,1.0,FIFA World Cup qualification,Basra,Iraq,False,1.0,1.6,55.0,69.0,1435.9,1377.22,-14.0,62.0,58.680000000000064,0,-0.6000000000000001,1
2025-11-18,Bulgaria,Georgia,2.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,False,0.2,1.2,81.0,66.0,1302.68,1378.22,15.0,73.5,-75.53999999999996,0,-1.0,1
2025-11-18,Korea Republic,Ghana,1.0,0.0,Friendly,Seoul,South Korea,False,1.6,1.6,23.0,70.0,1572.61,1360.43,-47.0,46.5,212.17999999999984,1,0.0,1
2025-11-18,Faroe Islands,Kazakhstan,1.0,0.0,Friendly,Pula,Croatia,True,1.6,1.2,140.0,109.0,1089.51,1193.21,31.0,124.5,-103.70000000000005,1,0.40000000000000013,1
2025-11-18,Kosovo,Switzerland,1.0,1.0,FIFA World Cup qualification,Pristina,Kosovo,False,1.0,2.6,104.0,15.0,1205.96,1641.0,89.0,59.5,-435.03999999999996,0,-1.6,0
2025-11-18,Austria,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,3.0,3.2,22.0,75.0,1580.37,1332.39,-53.0,48.5,247.9799999999998,0,-0.20000000000000018,0
2025-11-18,Dominican Republic,Martinique,0.0,0.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,False,0.6,0.2,146.0,100.0,1057.75,0.0,46.0,123.0,1057.75,0,0.39999999999999997,0
2025-11-18,Wales,North Macedonia,7.0,1.0,FIFA World Cup qualification,Cardiff,Wales,False,0.8,1.4,29.0,72.0,1526.53,1351.18,-43.0,50.5,175.3499999999999,0,-0.5999999999999999,1
2025-11-18,Belgium,Liechtenstein,7.0,0.0,FIFA World Cup qualification,Liège,Belgium,False,3.4,0.2,6.0,203.0,1768.14,827.19,-197.0,104.5,940.95,0,3.1999999999999997,1
2025-11-18,St Kitts and Nevis,Belize,2.0,6.0,CONCACAF Series,Basseterre,Saint Kitts and Nevis,False,2.2,0.4,141.0,182.0,1068.25,913.42,-41.0,161.5,154.83000000000004,0,1.8000000000000003,0
2025-11-18,Antigua and Barbuda,Guyana,1.0,4.0,CONCACAF Series,North Sound,Antigua and Barbuda,False,0.2,1.6,151.0,156.0,1034.71,1019.99,-5.0,153.5,14.720000000000027,0,-1.4000000000000001,0
2025-11-18,IR Iran,Uzbekistan,0.0,0.0,Al Ain International Cup,Al Ain,United Arab Emirates,True,1.2,1.6,19.0,60.0,1622.92,1413.06,-41.0,39.5,209.86000000000013,0,-0.40000000000000013,0
2025-11-18,Guatemala,Suriname,3.0,1.0,FIFA World Cup qualification,Guatemala City,Guatemala,False,1.0,1.6,107.0,138.0,1200.43,1094.39,-31.0,122.5,106.03999999999996,0,-0.6000000000000001,1
2025-11-18,Panama,El Salvador,3.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,1.2,0.4,37.0,80.0,1502.55,1307.04,-43.0,58.5,195.51,0,0.7999999999999999,1
2025-11-18,Jamaica,Curaçao,0.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,2.2,2.6,61.0,88.0,1402.95,1261.38,-27.0,74.5,141.56999999999994,0,-0.3999999999999999,0
2025-11-18,Trinidad and Tobago,Bermuda,2.0,2.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,1.0,0.4,101.0,170.0,1213.25,973.34,-69.0,135.5,239.90999999999997,0,0.6,0
2025-11-18,Costa Rica,Honduras,0.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,1.6,1.0,50.0,77.0,1466.08,1311.3,-27.0,63.5,154.77999999999997,0,0.6000000000000001,0
2025-11-18,Ecuador,New Zealand,2.0,0.0,Friendly,Harrison,United States,True,0.6,0.6,27.0,103.0,1535.43,1199.04,-76.0,65.0,336.3900000000001,1,0.0,1
2025-11-18,Romania,San Marino,7.0,1.0,FIFA World Cup qualification,Ploiești,Romania,False,1.2,0.2,45.0,210.0,1481.4,746.05,-165.0,127.5,735.3500000000001,0,1.0,1
2025-11-18,Cyprus,Estonia,2.0,4.0,Friendly,Limassol,Cyprus,False,1.6,0.6,123.0,122.0,1137.06,1140.39,1.0,122.5,-3.3300000000001546,1,1.0,0
2025-11-18,Sweden,Slovenia,1.0,1.0,FIFA World Cup qualification,Solna,Sweden,False,0.6,0.4,28.0,51.0,1528.18,1462.98,-23.0,39.5,65.20000000000005,0,0.19999999999999996,0
2025-11-18,Chile,Peru,2.0,1.0,Friendly,Sochi,Russia,True,0.8,0.4,49.0,43.0,1467.98,1483.2,6.0,46.0,-15.220000000000027,1,0.4,1
2025-11-18,Colombia,Australia,3.0,0.0,Friendly,New York,United States,True,3.0,1.2,9.0,25.0,1738.72,1544.3,-16.0,17.0,194.42000000000007,1,1.8,1
2025-11-18,Angola,Zambia,3.0,2.0,Friendly,Luanda,Angola,False,1.0,0.4,85.0,93.0,1281.09,1252.79,-8.0,89.0,28.299999999999955,1,0.6,1
2025-11-18,Morocco,Uganda,4.0,0.0,Friendly,Tangier,Morocco,False,2.0,2.0,14.0,90.0,1676.14,1257.64,-76.0,52.0,418.5,1,0.0,1
2025-11-18,Oman,Côte d'Ivoire,0.0,2.0,Friendly,Seeb,Oman,False,0.8,2.2,78.0,33.0,1309.27,1509.12,45.0,55.5,-199.8499999999999,1,-1.4000000000000001,0
2025-11-18,Saudi Arabia,Algeria,0.0,2.0,Friendly,Jeddah,Saudi Arabia,False,1.4,2.2,56.0,41.0,1433.16,1486.03,15.0,48.5,-52.86999999999989,1,-0.8000000000000003,0
2025-11-18,Guinea,Niger,1.0,1.0,Friendly,Mohammedia,Morocco,True,1.8,1.4,82.0,127.0,1298.3,1132.39,-45.0,104.5,165.90999999999985,1,0.40000000000000013,0
2025-11-18,Kenya,Senegal,0.0,8.0,Friendly,Antalya,Turkey,True,1.8,2.8,102.0,21.0,1208.96,1620.87,81.0,61.5,-411.90999999999985,1,-0.9999999999999998,0
2025-11-18,Benin,Burkina Faso,0.0,3.0,Friendly,Mohammedia,Morocco,True,1.2,2.6,89.0,63.0,1257.69,1387.5,26.0,76.0,-129.80999999999995,1,-1.4000000000000001,0
2025-11-18,Japan,Bolivia,3.0,0.0,Kirin Cup,Tokyo,Japan,False,1.4,0.4,16.0,83.0,1639.6,1293.76,-67.0,49.5,345.8399999999999,0,0.9999999999999999,1
2025-11-18,Mali,Jordan,3.0,2.0,Friendly,Radès,Tunisia,True,1.8,1.4,54.0,68.0,1455.16,1377.52,-14.0,61.0,77.6400000000001,1,0.40000000000000013,1
2025-11-18,Kuwait,The Gambia,2.0,2.0,Friendly,Cairo,Egypt,True,1.2,3.2,134.0,135.0,1111.62,1109.05,-1.0,134.5,2.5699999999999363,1,-2.0,0
2025-11-18,Lesotho,Malawi,0.0,1.0,Friendly,Bloemfontein,South Africa,True,0.4,1.4,153.0,133.0,1034.02,1117.42,20.0,143.0,-83.40000000000009,1,-0.9999999999999999,0
2025-11-18,United States,Uruguay,5.0,1.0,Friendly,Tampa,United States,False,1.4,1.2,100.0,11.0,0.0,1701.34,89.0,55.5,-1701.34,1,0.19999999999999996,1
2025-11-18,Timor-Leste,Tajikistan,0.0,5.0,AFC Asian Cup qualification,Darwin,Australia,True,0.6,2.0,196.0,103.0,844.75,1208.01,93.0,149.5,-363.26,0,-1.4,0
2025-11-18,Brazil,Tunisia,1.0,1.0,Friendly,Lille,France,True,2.4,2.8,5.0,36.0,1772.02,1504.86,-31.0,20.5,267.1600000000001,1,-0.3999999999999999,0
2025-11-18,Malaysia,Nepal,1.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False,3.0,0.8,132.0,176.0,1117.64,935.93,-44.0,154.0,181.71000000000015,0,2.2,1
2025-11-18,Maldives,Philippines,0.0,2.0,AFC Asian Cup qualification,Malé,Maldives,False,0.8,2.8,163.0,148.0,1003.48,1050.03,15.0,155.5,-46.549999999999955,0,-1.9999999999999998,0
2025-11-18,Pakistan,Syria,0.0,5.0,AFC Asian Cup qualification,Islamabad,Pakistan,False,0.2,2.4,197.0,92.0,842.59,1252.91,105.0,144.5,-410.32000000000005,0,-2.1999999999999997,0
2025-11-18,Turkmenistan,Chinese Taipei,3.0,1.0,AFC Asian Cup qualification,Arkadag,Turkmenistan,False,1.4,0.6,142.0,166.0,1065.42,991.34,-24.0,154.0,74.08000000000004,0,0.7999999999999999,1
2025-11-18,Canada,Venezuela,2.0,0.0,Friendly,Fort Lauderdale,United States,True,0.8,0.8,38.0,40.0,1502.31,1488.56,-2.0,39.0,13.75,1,0.0,1
2025-11-18,Hong Kong,Singapore,1.0,2.0,AFC Asian Cup qualification,Kowloon,Hong Kong,False,3.0,1.4,146.0,161.0,1062.39,1008.26,-15.0,153.5,54.13000000000011,0,1.6,0
2025-11-18,Bangladesh,India,1.0,0.0,AFC Asian Cup qualification,Dhaka,Bangladesh,False,1.4,0.4,186.0,126.0,896.71,1133.52,60.0,156.0,-236.80999999999995,0,0.9999999999999999,1
2025-11-18,Brunei Darussalam,Lebanon,0.0,3.0,AFC Asian Cup qualification,Bandar Seri Begawan,Brunei,False,0.4,1.6,183.0,114.0,906.83,1167.49,69.0,148.5,-260.65999999999997,0,-1.2000000000000002,0
2025-11-18,Yemen,Bhutan,7.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True,2.6,0.2,155.0,184.0,1021.24,904.06,-29.0,169.5,117.18000000000006,0,2.4,1
2025-11-18,Sri Lanka,Thailand,0.0,4.0,AFC Asian Cup qualification,Colombo,Sri Lanka,False,1.2,2.8,200.0,100.0,831.39,1223.06,100.0,150.0,-391.66999999999996,0,-1.5999999999999999,0
2025-11-19,Laos,Vietnam,0.0,2.0,AFC Asian Cup qualification,Vientiane,Laos,False,0.8,2.2,187.0,116.0,889.62,1161.38,71.0,151.5,-271.7600000000001,0,-1.4000000000000001,0
2025-11-20,Vanuatu,Solomon Islands,2.0,1.0,MSG Prime Minister's Cup,Port Moresby,Papua New Guinea,True,1.0,1.8,162.0,144.0,1005.49,1064.11,18.0,153.0,-58.61999999999989,0,-0.8,1
2025-11-20,Papua New Guinea,Fiji,2.0,0.0,MSG Prime Minister's Cup,Port Moresby,Papua New Guinea,False,1.6,0.6,168.0,150.0,984.23,1038.29,18.0,159.0,-54.059999999999945,0,1.0,1
2025-11-23,Papua New Guinea,Vanuatu,2.0,2.0,MSG Prime Minister's Cup,Port Moresby,Papua New Guinea,False,1.8,1.4,168.0,162.0,984.23,1005.49,6.0,165.0,-21.25999999999999,0,0.40000000000000013,0
2025-11-25,Mauritania,Kuwait,0.0,2.0,Arab Cup qualification,Al Rayyan,Qatar,True,0.2,1.6,112.0,134.0,1179.04,1111.62,-22.0,123.0,67.42000000000007,0,-1.4000000000000001,0
2025-11-25,Syria,South Sudan,2.0,0.0,Arab Cup qualification,Doha,Qatar,True,3.2,0.4,92.0,172.0,1252.91,967.83,-80.0,132.0,285.08000000000004,0,2.8000000000000003,1
2025-11-25,Palestine,Libya,0.0,0.0,Arab Cup qualification,Al Rayyan,Qatar,True,1.2,1.4,98.0,121.0,1228.99,1153.97,-23.0,109.5,75.01999999999998,0,-0.19999999999999996,0
2025-11-26,Sudan,Lebanon,2.0,1.0,Arab Cup qualification,Al Rayyan,Qatar,True,0.0,2.2,120.0,114.0,1154.5,1167.49,6.0,117.0,-12.990000000000009,0,-2.2,1
2025-11-26,Comoros,Yemen,4.0,4.0,Arab Cup qualification,Doha,Qatar,True,1.6,3.6,118.0,155.0,1159.64,1021.24,-37.0,136.5,138.4000000000001,0,-2.0,0
2025-11-26,Oman,Somalia,0.0,0.0,Arab Cup qualification,Doha,Qatar,True,0.8,0.4,78.0,202.0,1309.27,829.81,-124.0,140.0,479.46000000000004,0,0.4,0
2025-11-26,Bahrain,Djibouti,1.0,0.0,Arab Cup qualification,Al Rayyan,Qatar,True,0.6,0.4,76.0,192.0,1315.49,875.13,-116.0,134.0,440.36,0,0.19999999999999996,1
2025-12-01,Tunisia,Syria,0.0,1.0,Arab Cup,Al Rayyan,Qatar,True,2.8,3.4,36.0,92.0,1504.86,1252.91,-56.0,64.0,251.94999999999982,0,-0.6000000000000001,0
2025-12-01,Qatar,Palestine,0.0,1.0,Arab Cup,Al Khor,Qatar,False,1.2,1.0,44.0,98.0,1481.69,1228.99,-54.0,71.0,252.70000000000005,0,0.19999999999999996,0
2025-12-02,Egypt,Kuwait,1.0,1.0,Arab Cup,Lusail,Qatar,True,1.0,2.0,31.0,134.0,1515.64,1111.62,-103.0,82.5,404.0200000000002,0,-1.0,0
2025-12-02,Morocco,Comoros,3.0,1.0,Arab Cup,Al Rayyan,Qatar,True,1.8,2.0,14.0,118.0,1676.14,1159.64,-104.0,66.0,516.5,0,-0.19999999999999996,1
2025-12-02,Saudi Arabia,Oman,2.0,1.0,Arab Cup,Al Rayyan,Qatar,True,1.0,0.6,56.0,78.0,1433.16,1309.27,-22.0,67.0,123.8900000000001,0,0.4,1
2025-12-03,Jordan,United Arab Emirates,2.0,1.0,Arab Cup,Al Khor,Qatar,True,1.8,1.2,68.0,69.0,1377.52,1377.22,-1.0,68.5,0.2999999999999545,0,0.6000000000000001,1
2025-12-03,Algeria,Sudan,0.0,0.0,Arab Cup,Al Rayyan,Qatar,True,2.0,0.4,41.0,120.0,1486.03,1154.5,-79.0,80.5,331.53,0,1.6,0
2025-12-03,Iraq,Bahrain,2.0,1.0,Arab Cup,Doha,Qatar,True,1.0,0.8,55.0,76.0,1435.9,1315.49,-21.0,65.5,120.41000000000008,0,0.19999999999999996,1
2025-12-04,Qatar,Syria,1.0,1.0,Arab Cup,Al Rayyan,Qatar,False,0.8,3.2,44.0,92.0,1481.69,1252.91,-48.0,68.0,228.77999999999997,0,-2.4000000000000004,0
2025-12-04,Palestine,Tunisia,2.0,2.0,Arab Cup,Lusail,Qatar,True,0.8,1.6,98.0,36.0,1228.99,1504.86,62.0,67.0,-275.8699999999999,0,-0.8,0
2025-12-05,Oman,Morocco,0.0,0.0,Arab Cup,Al Rayyan,Qatar,True,0.8,2.0,78.0,14.0,1309.27,1676.14,64.0,46.0,-366.8700000000001,0,-1.2,0
2025-12-05,Comoros,Saudi Arabia,1.0,3.0,Arab Cup,Al Khor,Qatar,True,2.0,1.2,118.0,56.0,1159.64,1433.16,62.0,87.0,-273.52,0,0.8,0
2025-12-06,Sudan,Iraq,0.0,2.0,Arab Cup,Doha,Qatar,True,0.4,1.2,120.0,55.0,1154.5,1435.9,65.0,87.5,-281.4000000000001,0,-0.7999999999999999,0
2025-12-06,Bahrain,Algeria,1.0,5.0,Arab Cup,Al Rayyan,Qatar,True,0.6,2.0,76.0,41.0,1315.49,1486.03,35.0,58.5,-170.53999999999996,0,-1.4,0
2025-12-06,Kuwait,Jordan,1.0,3.0,Arab Cup,Al Rayyan,Qatar,True,1.8,1.6,134.0,68.0,1111.62,1377.52,66.0,101.0,-265.9000000000001,0,0.19999999999999996,0
2025-12-06,United Arab Emirates,Egypt,1.0,1.0,Arab Cup,Lusail,Qatar,True,1.2,1.2,69.0,31.0,1377.22,1515.64,38.0,50.0,-138.42000000000007,0,0.0,0
2025-12-07,Qatar,Tunisia,0.0,3.0,Arab Cup,Al Khor,Qatar,False,0.8,1.4,44.0,36.0,1481.69,1504.86,8.0,40.0,-23.169999999999845,0,-0.5999999999999999,0
2025-12-07,Syria,Palestine,0.0,0.0,Arab Cup,Al Rayyan,Qatar,True,2.4,0.8,92.0,98.0,1252.91,1228.99,-6.0,95.0,23.920000000000073,0,1.5999999999999999,0
2025-12-08,Morocco,Saudi Arabia,1.0,0.0,Arab Cup,Lusail,Qatar,True,1.8,1.2,14.0,56.0,1676.14,1433.16,-42.0,35.0,242.98000000000002,0,0.6000000000000001,1
2025-12-08,Oman,Comoros,2.0,1.0,Arab Cup,Doha,Qatar,True,0.6,2.2,78.0,118.0,1309.27,1159.64,-40.0,98.0,149.62999999999988,0,-1.6,1
2025-12-09,Algeria,Iraq,2.0,0.0,Arab Cup,Al Rayyan,Qatar,True,2.4,1.4,41.0,55.0,1486.03,1435.9,-14.0,48.0,50.12999999999988,0,1.0,1
2025-12-09,Bahrain,Sudan,3.0,1.0,Arab Cup,Al Rayyan,Qatar,True,0.8,0.4,76.0,120.0,1315.49,1154.5,-44.0,98.0,160.99,0,0.4,1
2025-12-09,United Arab Emirates,Kuwait,3.0,1.0,Arab Cup,Doha,Qatar,True,1.0,2.0,69.0,134.0,1377.22,1111.62,-65.0,101.5,265.60000000000014,0,-1.0,1
2025-12-09,Egypt,Jordan,0.0,3.0,Arab Cup,Al Khor,Qatar,True,0.8,2.2,31.0,68.0,1515.64,1377.52,-37.0,49.5,138.12000000000012,0,-1.4000000000000001,0
2025-12-11,Morocco,Syria,1.0,0.0,Arab Cup,Al Rayyan,Qatar,True,1.8,1.8,14.0,92.0,1676.14,1252.91,-78.0,53.0,423.23,0,0.0,1
2025-12-11,Palestine,Saudi Arabia,1.0,2.0,Arab Cup,Lusail,Qatar,True,0.6,1.2,98.0,56.0,1228.99,1433.16,42.0,77.0,-204.17000000000007,0,-0.6,0
2025-12-12,Jordan,Iraq,1.0,0.0,Arab Cup,Al Rayyan,Qatar,True,2.4,1.4,68.0,55.0,1377.52,1435.9,13.0,61.5,-58.38000000000011,0,1.0,1
2025-12-12,Algeria,United Arab Emirates,1.0,1.0,Arab Cup,Al Khor,Qatar,True,2.4,1.4,41.0,69.0,1486.03,1377.22,-28.0,55.0,108.80999999999995,0,1.0,0
2025-12-15,Morocco,United Arab Emirates,3.0,0.0,Arab Cup,Al Rayyan,Qatar,True,1.8,1.4,14.0,69.0,1676.14,1377.22,-55.0,41.5,298.9200000000001,0,0.40000000000000013,1
2025-12-15,Saudi Arabia,Jordan,0.0,1.0,Arab Cup,Al Khor,Qatar,True,1.4,2.2,56.0,68.0,1433.16,1377.52,-12.0,62.0,55.6400000000001,0,-0.8000000000000003,0
2025-12-18,Jordan,Morocco,2.0,3.0,Arab Cup,Lusail,Qatar,True,2.0,1.6,68.0,14.0,1377.52,1676.14,54.0,41.0,-298.6200000000001,0,0.3999999999999999,0
2025-12-21,Morocco,Comoros,2.0,0.0,African Cup of Nations,Rabat,Morocco,False,1.6,2.2,14.0,118.0,1676.14,1159.64,-104.0,66.0,516.5,0,-0.6000000000000001,1
2025-12-22,Mali,Zambia,1.0,1.0,African Cup of Nations,Casablanca,Morocco,True,2.4,0.8,54.0,93.0,1455.16,1252.79,-39.0,73.5,202.37000000000012,0,1.5999999999999999,0
2025-12-22,South Africa,Angola,2.0,1.0,African Cup of Nations,Marrakesh,Morocco,True,2.0,1.6,59.0,85.0,1415.07,1281.09,-26.0,72.0,133.98000000000002,0,0.3999999999999999,1
2025-12-22,Egypt,Zimbabwe,2.0,1.0,African Cup of Nations,Agadir,Morocco,True,0.6,0.6,31.0,124.0,1515.64,1134.99,-93.0,77.5,380.6500000000001,0,0.0,1
2025-12-23,Senegal,Botswana,3.0,0.0,African Cup of Nations,Tangier,Morocco,True,4.0,1.0,21.0,147.0,1620.87,1050.15,-126.0,84.0,570.7199999999998,0,3.0,1
2025-12-23,Congo DR,Benin,1.0,0.0,African Cup of Nations,Rabat,Morocco,True,1.2,1.2,58.0,89.0,1416.91,1257.69,-31.0,73.5,159.22000000000003,0,0.0,1
2025-12-23,Nigeria,Tanzania,2.0,1.0,African Cup of Nations,Fez,Morocco,True,2.4,0.8,39.0,110.0,1498.02,1188.24,-71.0,74.5,309.78,0,1.5999999999999999,1
2025-12-23,Tunisia,Uganda,3.0,1.0,African Cup of Nations,Rabat,Morocco,True,1.8,1.2,36.0,90.0,1504.86,1257.64,-54.0,63.0,247.2199999999998,0,0.6000000000000001,1
2025-12-24,Burkina Faso,Equatorial Guinea,2.0,1.0,African Cup of Nations,Casablanca,Morocco,True,2.0,0.8,63.0,94.0,1387.5,1250.57,-31.0,78.5,136.93000000000006,0,1.2,1
2025-12-24,Algeria,Sudan,3.0,0.0,African Cup of Nations,Rabat,Morocco,True,2.0,0.6,41.0,120.0,1486.03,1154.5,-79.0,80.5,331.53,0,1.4,1
2025-12-24,Côte d'Ivoire,Mozambique,1.0,0.0,African Cup of Nations,Marrakesh,Morocco,True,2.4,1.2,33.0,99.0,1509.12,1226.03,-66.0,66.0,283.0899999999999,0,1.2,1
2025-12-24,Cameroon,Gabon,1.0,0.0,African Cup of Nations,Agadir,Morocco,True,1.0,2.2,53.0,84.0,1458.51,1292.88,-31.0,68.5,165.62999999999988,0,-1.2000000000000002,1
2025-12-26,Zambia,Comoros,0.0,0.0,African Cup of Nations,Casablanca,Morocco,True,1.0,1.4,93.0,118.0,1252.79,1159.64,-25.0,105.5,93.14999999999986,0,-0.3999999999999999,0
2025-12-26,Morocco,Mali,1.0,1.0,African Cup of Nations,Rabat,Morocco,False,2.0,2.0,14.0,54.0,1676.14,1455.16,-40.0,34.0,220.98000000000002,0,0.0,0
2025-12-26,Angola,Zimbabwe,1.0,1.0,African Cup of Nations,Marrakesh,Morocco,True,1.2,0.8,85.0,124.0,1281.09,1134.99,-39.0,104.5,146.0999999999999,0,0.3999999999999999,0
2025-12-26,Egypt,South Africa,1.0,0.0,African Cup of Nations,Agadir,Morocco,True,1.0,1.8,31.0,59.0,1515.64,1415.07,-28.0,45.0,100.57000000000016,0,-0.8,1
2025-12-27,Uganda,Tanzania,1.0,1.0,African Cup of Nations,Rabat,Morocco,True,1.0,0.8,90.0,110.0,1257.64,1188.24,-20.0,100.0,69.40000000000009,0,0.19999999999999996,0
2025-12-27,Nigeria,Tunisia,3.0,2.0,African Cup of Nations,Fez,Morocco,True,2.6,1.8,39.0,36.0,1498.02,1504.86,3.0,37.5,-6.839999999999918,0,0.8,1
2025-12-27,Benin,Botswana,1.0,0.0,African Cup of Nations,Rabat,Morocco,True,1.0,0.6,89.0,147.0,1257.69,1050.15,-58.0,118.0,207.53999999999996,0,0.4,1
2025-12-27,Senegal,Congo DR,1.0,1.0,African Cup of Nations,Tangier,Morocco,True,4.0,1.0,21.0,58.0,1620.87,1416.91,-37.0,39.5,203.9599999999998,0,3.0,0
2025-12-28,Côte d'Ivoire,Cameroon,1.0,1.0,African Cup of Nations,Marrakesh,Morocco,True,2.6,0.6,33.0,53.0,1509.12,1458.51,-20.0,43.0,50.6099999999999,0,2.0,0
2025-12-28,Gabon,Mozambique,2.0,3.0,African Cup of Nations,Agadir,Morocco,True,1.4,0.8,84.0,99.0,1292.88,1226.03,-15.0,91.5,66.85000000000014,0,0.5999999999999999,0
2025-12-28,Equatorial Guinea,Sudan,0.0,1.0,African Cup of Nations,Casablanca,Morocco,True,0.4,0.6,94.0,120.0,1250.57,1154.5,-26.0,107.0,96.06999999999994,0,-0.19999999999999996,0
2025-12-28,Algeria,Burkina Faso,1.0,0.0,African Cup of Nations,Rabat,Morocco,True,2.2,2.4,41.0,63.0,1486.03,1387.5,-22.0,52.0,98.52999999999997,0,-0.19999999999999973,1
2025-12-29,Morocco,Zambia,3.0,0.0,African Cup of Nations,Rabat,Morocco,False,2.0,0.8,14.0,93.0,1676.14,1252.79,-79.0,53.5,423.35000000000014,0,1.2,1
2025-12-29,Comoros,Mali,0.0,0.0,African Cup of Nations,Casablanca,Morocco,True,0.6,2.2,118.0,54.0,1159.64,1455.16,64.0,86.0,-295.52,0,-1.6,0
