date,home_team,away_team,home_score,away_score,tournament,rank_diff,average_rank,point_diff,is_friendly,goals_rolling_diff,streak_diff,opp_rank_diff,target
2024-06-26,Venezuela,Mexico,1.0,0.0,Copa América,39.0,34.5,-210.03999999999996,0,0.0,0.0,-9.800000000000004,1
2024-06-26,Ecuador,Jamaica,3.0,1.0,Copa América,-23.0,41.5,74.72000000000003,0,0.0,-0.6000000000000001,-51.599999999999994,1
2024-06-26,Ukraine,Belgium,0.0,0.0,UEFA Euro,21.0,13.5,-232.61000000000013,0,-0.40000000000000013,-0.6000000000000001,6.600000000000001,0
2024-06-26,Slovakia,Romania,1.0,1.0,UEFA Euro,-2.0,46.0,5.420000000000073,0,1.2000000000000002,1.0,-2.3999999999999986,0
2024-06-26,Czechia,Turkey,1.0,2.0,UEFA Euro,-66.0,67.0,1506.23,0,1.6,1.2,54.199999999999996,0
2024-06-27,United States,Panama,1.0,2.0,Copa América,57.0,71.5,-1482.1,0,0.6000000000000001,0.8,-56.6,0
2024-06-27,Vanuatu,Fiji,2.0,1.0,Oceania Nations Cup,4.0,168.0,-11.669999999999959,0,-2.6,-1.7999999999999998,-19.0,1
2024-06-27,New Zealand,Tahiti,5.0,0.0,Oceania Nations Cup,-58.0,132.0,199.55999999999995,0,0.20000000000000018,-0.3999999999999999,,1
2024-06-27,Uruguay,Bolivia,5.0,0.0,Copa América,-70.0,49.0,381.01,0,1.8000000000000003,1.4,-17.6,1
2024-06-28,Paraguay,Brazil,1.0,4.0,Copa América,54.0,31.0,-364.74,0,-1.2000000000000002,-1.0,-5.799999999999997,0
2024-06-28,Colombia,Costa Rica,3.0,0.0,Copa América,-40.0,32.0,215.24,0,1.1999999999999997,1.4,-9.0,1
2024-06-29,Argentina,Peru,2.0,0.0,Copa América,-30.0,16.0,345.1300000000001,0,1.2000000000000002,1.4,-18.799999999999997,1
2024-06-29,Canada,Chile,0.0,0.0,Copa América,8.0,44.0,-34.3900000000001,0,-1.0,0.0,-3.400000000000002,0
2024-06-29,Switzerland,Italy,2.0,0.0,UEFA Euro,9.0,14.5,-107.12999999999988,0,1.2,0.19999999999999996,-5.600000000000001,1
2024-06-29,Germany,Denmark,2.0,0.0,UEFA Euro,-5.0,18.5,36.01999999999998,0,0.6000000000000001,0.40000000000000013,-2.400000000000002,1
2024-06-30,England,Slovakia,2.0,1.0,UEFA Euro,-40.0,25.0,320.1100000000001,0,-1.2000000000000002,-0.3999999999999999,-11.200000000000003,1
2024-06-30,Spain,Georgia,4.0,1.0,UEFA Euro,-66.0,41.0,391.01,0,1.6,1.4,12.799999999999997,1
2024-06-30,Tahiti,Fiji,2.0,1.0,Oceania Nations Cup,-5.0,163.5,15.670000000000073,0,-2.6,-1.0,-5.600000000000023,1
2024-06-30,Vanuatu,New Zealand,0.0,3.0,Oceania Nations Cup,67.0,136.5,-226.89999999999998,0,-1.4,-0.8,26.19999999999999,0
2024-06-30,Mexico,Ecuador,0.0,0.0,Copa América,-15.0,22.5,134.78999999999996,0,-1.0,-0.6000000000000001,-12.600000000000001,0
2024-06-30,Jamaica,Venezuela,0.0,3.0,Copa América,-1.0,53.5,0.5299999999999727,0,0.19999999999999996,0.19999999999999996,46.199999999999996,0
2024-07-01,France,Belgium,1.0,0.0,UEFA Euro,-1.0,2.5,39.49000000000001,0,-0.3999999999999999,-0.19999999999999996,-16.400000000000006,1
2024-07-01,Portugal,Slovenia,0.0,0.0,UEFA Euro,-51.0,31.5,317.29999999999995,0,0.8,0.40000000000000013,8.799999999999997,0
2024-07-01,United States,Uruguay,0.0,1.0,Copa América,86.0,57.0,-1663.44,0,-1.2000000000000002,-0.6000000000000001,-14.599999999999998,0
2024-07-01,Bolivia,Panama,1.0,3.0,Copa América,41.0,63.5,-199.66999999999985,0,-1.4000000000000001,-1.8,-65.6,0
2024-07-02,Brazil,Colombia,1.0,1.0,Copa América,-8.0,8.0,122.40999999999985,0,-1.0,-1.2,-21.6,0
2024-07-02,Costa Rica,Paraguay,2.0,1.0,Copa América,-6.0,55.0,27.090000000000146,0,0.7999999999999999,0.8,43.400000000000006,1
2024-07-02,Romania,Netherlands,0.0,3.0,UEFA Euro,40.0,27.0,-284.3100000000002,0,-1.5999999999999999,-0.8,35.8,0
2024-07-02,Austria,Turkey,1.0,2.0,UEFA Euro,-75.0,62.5,1560.03,0,0.6000000000000001,0.6000000000000001,-13.0,0
2024-07-04,Argentina,Ecuador,1.0,1.0,Copa América,-29.0,15.5,342.60000000000014,0,0.19999999999999996,1.0,-6.199999999999996,0
2024-07-05,Germany,Spain,1.0,2.0,UEFA Euro,8.0,12.0,-83.1400000000001,0,-0.3999999999999999,-0.3999999999999999,-15.600000000000001,0
2024-07-05,Portugal,France,0.0,0.0,UEFA Euro,4.0,4.0,-90.43000000000006,0,1.0,0.19999999999999996,43.400000000000006,0
2024-07-05,Venezuela,Canada,1.0,1.0,Copa América,6.0,51.0,-19.450000000000045,0,1.2,1.0,26.8,0
2024-07-06,Colombia,Panama,5.0,0.0,Copa América,-31.0,27.5,187.34000000000015,0,0.9999999999999998,0.8,-26.0,1
2024-07-06,Uruguay,Brazil,0.0,0.0,Copa América,10.0,9.0,-128.40999999999985,0,0.8,0.8,11.399999999999999,0
2024-07-06,England,Switzerland,1.0,1.0,UEFA Euro,-14.0,12.0,170.6400000000001,0,-0.8,-0.19999999999999996,22.400000000000002,0
2024-07-06,Netherlands,Turkey,2.0,1.0,UEFA Euro,-93.0,53.5,1746.66,0,0.6000000000000001,0.19999999999999996,1.1999999999999957,1
2024-07-09,Spain,France,2.0,1.0,UEFA Euro,6.0,5.0,-107.54999999999995,0,1.6,1.2,21.800000000000004,1
2024-07-09,Argentina,Canada,2.0,0.0,Copa América,-47.0,24.5,398.4000000000001,0,1.6,1.4000000000000001,25.799999999999997,1
2024-07-10,Netherlands,England,1.0,2.0,UEFA Euro,2.0,6.0,-41.22000000000003,0,0.8,0.19999999999999996,5.399999999999999,0
2024-07-10,Uruguay,Colombia,0.0,1.0,Copa América,2.0,13.0,-6.0,0,-0.19999999999999973,0.0,0.6000000000000014,0
2024-07-13,Canada,Uruguay,2.0,2.0,Copa América,34.0,31.0,-201.70000000000005,0,-1.4,-1.0,-23.200000000000003,0
2024-07-14,Spain,England,2.0,1.0,UEFA Euro,3.0,6.5,-57.960000000000036,0,0.8,1.2,3.8000000000000007,1
2024-07-14,Argentina,Colombia,1.0,0.0,Copa América,-11.0,6.5,190.70000000000005,0,-0.7999999999999998,0.0,5.199999999999996,1
2024-07-27,Jordan,Korea DPR,0.0,0.0,Friendly,-42.0,89.0,190.17000000000007,1,1.0,0.5999999999999999,16.0,0
2024-07-27,Guatemala,El Salvador,0.0,1.0,Friendly,26.0,94.0,-103.26999999999998,1,1.4000000000000001,0.6000000000000001,26.200000000000003,0
2024-08-29,Jordan,Korea DPR,2.0,1.0,Friendly,-42.0,89.0,190.17000000000007,1,0.7999999999999998,0.6000000000000001,31.200000000000003,1
2024-09-01,Guatemala,Uruguay,1.0,1.0,Friendly,96.0,59.0,-514.3100000000002,1,0.6000000000000001,-0.20000000000000018,71.19999999999999,0
2024-09-02,Fiji,Solomon Islands,1.0,0.0,Tri-Nations Series,12.0,147.0,-41.97000000000003,0,2.5999999999999996,1.0,13.600000000000023,1
2024-09-02,Fiji,Hong Kong,1.0,1.0,Tri-Nations Series,7.0,149.5,-29.300000000000182,0,2.2,1.6,84.00000000000001,0
2024-09-03,India,Mauritius,0.0,0.0,Intercontinental Cup,-55.0,151.5,211.45000000000005,0,-0.4,-0.4,-32.0,0
2024-09-04,Sudan,Niger,1.0,0.0,African Cup of Nations qualification,-4.0,123.0,13.079999999999927,0,0.8,1.8,34.60000000000001,1
2024-09-04,Cayman Islands,British Virgin Islands,1.0,0.0,CONCACAF Nations League,-12.0,201.0,54.139999999999986,0,0.6,0.7999999999999999,32.0,1
2024-09-04,Turks and Caicos Islands,Anguilla,0.0,2.0,CONCACAF Nations League,-3.0,207.5,37.16999999999996,0,0.39999999999999997,0.19999999999999996,35.0,0
2024-09-04,United States Virgin Islands,Bahamas,3.0,3.0,CONCACAF Nations League,-103.0,151.5,-823.58,0,-0.19999999999999996,0.2,62.400000000000006,0
2024-09-04,Tanzania,Ethiopia,0.0,0.0,African Cup of Nations qualification,-30.0,128.0,108.82999999999993,0,0.0,0.6000000000000001,-20.0,0
2024-09-04,Comoros,The Gambia,1.0,1.0,African Cup of Nations qualification,-13.0,125.5,47.289999999999964,0,-0.19999999999999996,1.4,20.599999999999994,0
2024-09-04,Libya,Rwanda,1.0,1.0,African Cup of Nations qualification,-14.0,124.0,51.57999999999993,0,1.0,0.7999999999999998,27.60000000000001,0
2024-09-04,Malaysia,Philippines,2.0,1.0,Merdeka Tournament,-13.0,140.5,54.549999999999955,0,0.7999999999999999,0.8,-14.0,1
2024-09-04,Lebanon,Tajikistan,1.0,0.0,Merdeka Tournament,13.0,109.5,-44.76999999999998,0,0.19999999999999996,0.0,-6.0,1
2024-09-04,Gibraltar,Andorra,1.0,0.0,Friendly,34.0,181.0,-159.90999999999997,1,-0.2,0.0,11.0,1
2024-09-05,Belarus,Bulgaria,0.0,0.0,UEFA Nations League,17.0,90.5,-75.72000000000003,0,-0.8,-0.5999999999999999,19.60000000000001,0
2024-09-05,San Marino,Liechtenstein,1.0,0.0,UEFA Nations League,11.0,204.5,-96.19000000000005,0,0.39999999999999997,-0.2,11.599999999999994,1
2024-09-05,Northern Ireland,Luxembourg,2.0,0.0,UEFA Nations League,-10.0,79.0,64.59999999999991,0,0.3999999999999999,0.8,-15.0,1
2024-09-05,Serbia,Spain,0.0,0.0,UEFA Nations League,29.0,17.5,-328.77,0,-1.2000000000000002,-2.0,-5.800000000000001,0
2024-09-05,Azerbaijan,Sweden,1.0,3.0,UEFA Nations League,82.0,70.0,-342.30999999999995,0,0.0,0.19999999999999996,40.00000000000001,0
2024-09-05,Bolivia,Venezuela,4.0,0.0,FIFA World Cup qualification,52.0,63.0,-242.9000000000001,0,-0.9999999999999999,-2.2,-10.799999999999997,1
2024-09-05,Estonia,Slovakia,0.0,1.0,UEFA Nations League,79.0,83.5,-332.5999999999999,0,-0.20000000000000018,-0.5999999999999999,54.199999999999996,0
2024-09-05,Argentina,Chile,3.0,0.0,FIFA World Cup qualification,-42.0,22.0,411.98,0,0.3999999999999999,1.6,4.600000000000001,1
2024-09-05,Australia,Bahrain,0.0,1.0,FIFA World Cup qualification,-56.0,52.0,268.43000000000006,0,1.0,0.7999999999999998,-12.0,0
2024-09-05,Uzbekistan,Korea DPR,1.0,0.0,FIFA World Cup qualification,-49.0,85.5,213.45000000000005,0,0.6000000000000001,0.8000000000000003,21.39999999999999,1
2024-09-05,IR Iran,Kyrgyz Republic,1.0,0.0,FIFA World Cup qualification,-82.0,61.0,397.58000000000015,0,0.3999999999999999,0.19999999999999996,-9.0,1
2024-09-05,Iraq,Oman,1.0,0.0,FIFA World Cup qualification,-21.0,65.5,106.88999999999987,0,0.8,0.19999999999999973,-1.4000000000000057,1
2024-09-05,Korea Republic,Palestine,0.0,0.0,FIFA World Cup qualification,-73.0,59.5,341.6199999999999,0,1.0,0.6000000000000001,-7.199999999999989,0
2024-09-05,Jordan,Kuwait,1.0,1.0,FIFA World Cup qualification,-68.0,102.0,275.71000000000004,0,2.4,1.8,25.80000000000001,0
2024-09-05,Japan,China PR,7.0,0.0,FIFA World Cup qualification,-69.0,52.5,361.29999999999995,0,1.6,1.4,-4.200000000000003,1
2024-09-05,Saudi Arabia,Indonesia,1.0,1.0,FIFA World Cup qualification,-77.0,94.5,322.56999999999994,0,0.19999999999999996,-0.3999999999999999,-8.199999999999989,0
2024-09-05,Qatar,United Arab Emirates,1.0,3.0,FIFA World Cup qualification,-35.0,51.5,135.22000000000003,0,-0.20000000000000018,0.3999999999999999,-6.599999999999994,0
2024-09-05,Denmark,Switzerland,2.0,0.0,UEFA Nations League,6.0,18.0,-46.57999999999993,0,-0.6000000000000001,-0.6000000000000001,12.2,1
2024-09-05,Bhutan,Bangladesh,0.0,1.0,Friendly,-2.0,183.0,7.430000000000064,1,0.39999999999999997,1.0,73.0,0
2024-09-05,Portugal,Croatia,2.0,1.0,UEFA Nations League,-4.0,10.0,40.12000000000012,0,-0.6000000000000001,0.0,21.999999999999996,1
2024-09-05,Scotland,Poland,2.0,3.0,UEFA Nations League,20.0,38.0,-51.23000000000002,0,-0.40000000000000013,-0.3999999999999999,34.0,0
2024-09-05,Vietnam,Russia,0.0,3.0,Friendly,82.0,74.0,-338.55999999999995,1,-2.0,-1.6,14.400000000000006,0
2024-09-05,Sri Lanka,Cambodia,0.0,0.0,AFC Asian Cup qualification,25.0,192.5,-104.19999999999993,0,-0.20000000000000007,0.4,15.599999999999994,0
2024-09-05,Timor-Leste,Mongolia,4.0,1.0,AFC Asian Cup qualification,7.0,192.5,-41.51999999999998,0,-0.4,-0.6,4.400000000000006,1
2024-09-05,Tunisia,Madagascar,1.0,0.0,African Cup of Nations qualification,-64.0,73.0,290.39999999999986,0,-1.2,-0.6000000000000001,-26.0,1
2024-09-05,Central African Republic,Lesotho,3.0,1.0,African Cup of Nations qualification,-21.0,138.5,82.75999999999999,0,2.0,0.6000000000000001,6.200000000000003,1
2024-09-05,Algeria,Equatorial Guinea,2.0,0.0,African Cup of Nations qualification,-42.0,67.0,213.6300000000001,0,1.2000000000000002,0.19999999999999996,-14.599999999999994,1
2024-09-05,Ghana,Angola,0.0,1.0,African Cup of Nations qualification,-26.0,77.0,125.59999999999991,0,1.8000000000000003,0.6000000000000001,-6.0,0
2024-09-05,Hong Kong,Solomon Islands,3.0,0.0,Tri-Nations Series,5.0,143.5,-12.669999999999845,0,0.19999999999999996,-0.19999999999999996,-63.20000000000002,1
2024-09-05,Congo,South Sudan,1.0,0.0,African Cup of Nations qualification,-51.0,143.5,182.71000000000004,0,0.6,-0.4,-74.6,1
2024-09-05,Malawi,Burundi,2.0,3.0,African Cup of Nations qualification,-13.0,132.5,46.58999999999992,0,-0.40000000000000013,0.0,-1.2000000000000028,0
2024-09-05,Guyana,Suriname,1.0,3.0,CONCACAF Nations League,14.0,147.0,-61.16000000000008,0,-1.1999999999999997,-1.0000000000000002,-28.0,0
2024-09-05,Costa Rica,Guadeloupe,3.0,0.0,CONCACAF Nations League,-51.0,74.5,1469.69,0,-0.9999999999999998,-0.3999999999999999,-56.80000000000001,1
2024-09-05,Guatemala,Martinique,3.0,1.0,CONCACAF Nations League,7.0,103.5,1198.84,0,1.6,-0.20000000000000018,10.200000000000003,1
2024-09-05,Montserrat,El Salvador,1.0,4.0,CONCACAF Nations League,95.0,128.5,-367.64999999999986,0,0.6000000000000001,-0.40000000000000013,18.19999999999999,0
2024-09-05,Bonaire,St Vincent and the Grenadines,1.0,1.0,CONCACAF Nations League,-74.0,137.0,-938.4,0,-0.40000000000000013,0.19999999999999996,-11.800000000000011,0
2024-09-05,Guinea-Bissau,Eswatini,1.0,0.0,African Cup of Nations qualification,-41.0,134.5,143.21000000000004,0,-0.6,-0.4,-77.2,1
2024-09-06,Puerto Rico,Haiti,1.0,4.0,CONCACAF Nations League,72.0,121.0,-254.24,0,1.0,0.0,50.39999999999999,0
2024-09-06,Belgium,Israel,3.0,1.0,UEFA Nations League,-72.0,42.0,459.9000000000001,0,-0.6000000000000001,0.19999999999999996,-38.800000000000004,1
2024-09-06,France,Italy,1.0,3.0,UEFA Nations League,-8.0,6.0,140.62000000000012,0,-0.20000000000000007,-0.19999999999999996,-25.200000000000003,0
2024-09-06,Kazakhstan,Norway,0.0,0.0,UEFA Nations League,59.0,79.5,-272.8600000000001,0,-0.6000000000000001,-0.4,41.2,0
2024-09-06,Slovenia,Austria,1.0,1.0,UEFA Nations League,30.0,37.0,-134.5,0,-1.0,-0.3999999999999999,-1.4000000000000021,0
2024-09-06,Iceland,Montenegro,2.0,0.0,UEFA Nations League,-2.0,72.0,8.460000000000036,0,0.6000000000000001,0.6000000000000001,-17.0,1
2024-09-06,Cook Islands,Tonga,1.0,3.0,FIFA World Cup qualification,-14.0,193.0,63.47000000000003,0,-1.4000000000000001,0.0,10.399999999999977,0
2024-09-06,Kosovo,Romania,0.0,3.0,UEFA Nations League,61.0,75.5,-271.53999999999996,0,-0.4,-0.19999999999999996,0.6000000000000014,0
2024-09-06,Lithuania,Cyprus,0.0,1.0,UEFA Nations League,8.0,131.0,-36.11999999999989,0,-0.6000000000000001,0.6000000000000001,24.0,0
2024-09-06,Samoa,American Samoa,2.0,0.0,FIFA World Cup qualification,5.0,189.5,-14.519999999999982,0,0.8999999999999999,1.2,,1
2024-09-06,Peru,Colombia,1.0,1.0,FIFA World Cup qualification,33.0,25.5,-237.63999999999987,0,-1.8,-1.0,22.400000000000002,0
2024-09-06,Uruguay,Paraguay,0.0,0.0,FIFA World Cup qualification,-51.0,36.5,316.35000000000014,0,0.0,0.6,23.200000000000003,0
2024-09-06,Sint Maarten,Aruba,2.0,0.0,CONCACAF Nations League,-94.0,147.0,-873.9,0,-1.2000000000000002,-0.19999999999999996,-8.400000000000006,1
2024-09-06,Wales,Turkey,0.0,0.0,UEFA Nations League,-70.0,65.0,1521.4,0,-0.6000000000000001,-0.6000000000000001,58.800000000000004,0
2024-09-06,Grenada,Saint Martin,2.0,0.0,CONCACAF Nations League,73.0,136.5,953.67,0,-3.6,-2.1999999999999997,-45.8,1
2024-09-06,Brazil,Ecuador,1.0,0.0,FIFA World Cup qualification,-22.0,16.0,255.16999999999985,0,-0.19999999999999996,-0.20000000000000018,6.200000000000003,1
2024-09-06,Honduras,Trinidad and Tobago,4.0,0.0,CONCACAF Nations League,-21.0,89.5,92.03999999999996,0,-0.20000000000000018,-0.6000000000000001,-45.400000000000006,1
2024-09-06,St Lucia,Curaçao,2.0,1.0,CONCACAF Nations League,84.0,128.0,-293.14,0,-1.8,-1.8000000000000003,1.5999999999999943,1
2024-09-06,Syria,Mauritius,2.0,0.0,Intercontinental Cup,-86.0,136.0,318.74,0,1.0,0.19999999999999996,-53.39999999999999,1
2024-09-06,Brunei Darussalam,Macau,3.0,0.0,AFC Asian Cup qualification,5.0,187.5,-14.889999999999986,0,0.8,1.6,10.599999999999994,1
2024-09-06,Egypt,Cabo Verde,3.0,0.0,African Cup of Nations qualification,-29.0,50.5,121.80999999999995,0,0.5999999999999999,-0.3999999999999999,-21.80000000000001,1
2024-09-06,Togo,Liberia,1.0,1.0,African Cup of Nations qualification,-22.0,131.0,91.65000000000009,0,-0.7999999999999999,-1.2000000000000002,-72.20000000000002,0
2024-09-06,Sierra Leone,Chad,0.0,0.0,African Cup of Nations qualification,-56.0,150.0,219.43000000000006,0,0.6,-0.3999999999999999,-71.2,0
2024-09-06,Côte d'Ivoire,Zambia,2.0,0.0,African Cup of Nations qualification,-54.0,65.0,250.1500000000001,0,0.7999999999999999,1.8000000000000003,1.8000000000000114,1
2024-09-06,Morocco,Gabon,4.0,1.0,African Cup of Nations qualification,-69.0,48.5,380.99,0,0.6000000000000001,0.6000000000000001,4.6000000000000085,1
2024-09-06,Mali,Mozambique,1.0,1.0,African Cup of Nations qualification,-51.0,78.5,247.87000000000012,0,-0.19999999999999996,-0.20000000000000018,-10.600000000000009,0
2024-09-06,Kenya,Zimbabwe,0.0,0.0,African Cup of Nations qualification,-21.0,118.5,71.57999999999993,0,1.3,0.7,2.5999999999999943,0
2024-09-06,South Africa,Uganda,2.0,2.0,African Cup of Nations qualification,-38.0,76.0,172.19000000000005,0,0.6000000000000001,-0.40000000000000013,-43.2,0
2024-09-06,Senegal,Burkina Faso,1.0,1.0,African Cup of Nations qualification,-48.0,43.0,248.17999999999984,0,0.3999999999999999,2.0,-10.400000000000006,0
2024-09-06,French Guiana,Nicaragua,0.0,1.0,CONCACAF Nations League,-30.0,115.0,-1119.88,0,0.19999999999999996,0.40000000000000013,43.0,0
2024-09-06,Jamaica,Cuba,0.0,0.0,CONCACAF Nations League,-108.0,113.0,416.64,0,0.0,0.0,-19.799999999999997,0
2024-09-06,Congo DR,Guinea,1.0,0.0,African Cup of Nations qualification,-17.0,68.5,76.13000000000011,0,-1.7999999999999998,-0.19999999999999996,-47.2,1
2024-09-07,Germany,Hungary,5.0,0.0,UEFA Nations League,-18.0,22.0,167.25,0,1.0000000000000002,0.8,-19.799999999999997,1
2024-09-07,Moldova,Malta,2.0,0.0,UEFA Nations League,-20.0,162.0,63.129999999999995,0,0.4,0.6,14.799999999999997,1
2024-09-07,Armenia,Latvia,4.0,1.0,UEFA Nations League,-40.0,117.0,134.80999999999995,0,0.20000000000000007,-0.4,-63.4,1
2024-09-07,Faroe Islands,North Macedonia,1.0,1.0,UEFA Nations League,66.0,105.0,-254.93000000000006,0,0.4,0.4,53.00000000000001,0
2024-09-07,Greece,Finland,3.0,0.0,UEFA Nations League,-9.0,58.5,62.549999999999955,0,0.19999999999999996,0.20000000000000018,-7.599999999999994,1
2024-09-07,Ukraine,Albania,1.0,2.0,UEFA Nations League,-41.0,45.5,191.76,0,-0.40000000000000013,0.0,-13.200000000000003,0
2024-09-07,Georgia,Czechia,4.0,1.0,UEFA Nations League,23.0,58.5,-112.04999999999995,0,-0.7999999999999998,0.0,-40.4,1
2024-09-07,Netherlands,Bosnia and Herzegovina,5.0,2.0,UEFA Nations League,-68.0,41.0,426.21000000000004,0,1.0,1.4,1.0,1
2024-09-07,Cayman Islands,St Kitts and Nevis,1.0,4.0,CONCACAF Nations League,49.0,170.5,-204.10000000000002,0,0.19999999999999996,0.40000000000000013,7.599999999999994,0
2024-09-07,Republic of Ireland,England,0.0,2.0,UEFA Nations League,54.0,31.0,-408.4200000000001,0,-0.6,-0.6000000000000001,4.400000000000002,0
2024-09-07,Bahamas,Barbados,2.0,3.0,CONCACAF Nations League,26.0,190.0,-109.05999999999995,0,0.19999999999999996,0.4,0.19999999999998863,0
2024-09-07,Antigua and Barbuda,Dominica,1.0,2.0,CONCACAF Nations League,-33.0,164.5,139.87,0,-0.3999999999999999,-0.9999999999999999,23.400000000000006,0
2024-09-07,Bermuda,Dominican Republic,2.0,3.0,CONCACAF Nations League,21.0,160.5,-74.49000000000012,0,-0.3999999999999999,-0.5999999999999999,-5.400000000000006,0
2024-09-07,Cameroon,Namibia,1.0,0.0,African Cup of Nations qualification,-47.0,74.5,237.04999999999995,0,1.6,0.7999999999999999,-16.0,1
2024-09-07,Nigeria,Benin,3.0,0.0,African Cup of Nations qualification,-52.0,65.0,244.75,0,0.19999999999999996,-0.6000000000000001,-6.400000000000006,1
2024-09-07,Mauritania,Botswana,1.0,0.0,African Cup of Nations qualification,-33.0,128.5,113.8599999999999,0,-1.4,-1.2,-63.8,1
2024-09-07,United States,Canada,1.0,2.0,Friendly,60.0,70.0,-1494.66,1,0.19999999999999996,-0.3999999999999999,3.6000000000000014,0
2024-09-07,Mexico,New Zealand,3.0,0.0,Friendly,-86.0,60.0,436.06999999999994,1,-2.4,-1.8,-103.4,1
2024-09-07,Turks and Caicos Islands,Belize,0.0,4.0,CONCACAF Nations League,23.0,194.5,-84.39999999999998,0,-0.4,-0.20000000000000007,46.39999999999998,0
2024-09-08,Gibraltar,Liechtenstein,2.0,2.0,UEFA Nations League,-1.0,198.5,0.30999999999994543,0,0.0,0.4,-17.0,0
2024-09-08,Bulgaria,Northern Ireland,1.0,0.0,UEFA Nations League,8.0,78.0,-45.82999999999993,0,-0.7999999999999999,-0.6000000000000001,19.799999999999997,1
2024-09-08,Luxembourg,Belarus,0.0,1.0,UEFA Nations League,-15.0,91.5,56.950000000000045,0,0.2,0.19999999999999996,-16.599999999999994,0
2024-09-08,Sweden,Estonia,3.0,0.0,UEFA Nations League,-94.0,76.0,375.72,0,0.19999999999999996,0.3999999999999999,-31.39999999999999,1
2024-09-08,Slovakia,Azerbaijan,2.0,0.0,UEFA Nations League,-67.0,77.5,299.1899999999998,0,-0.3999999999999999,0.0,-53.800000000000004,1
2024-09-08,Switzerland,Spain,1.0,4.0,UEFA Nations League,12.0,9.0,-181.57000000000016,0,-1.0,-1.4000000000000001,-7.600000000000001,0
2024-09-08,Croatia,Poland,1.0,0.0,UEFA Nations League,-16.0,20.0,177.77999999999997,0,-0.40000000000000013,-0.3999999999999999,-16.799999999999997,1
2024-09-08,Denmark,Serbia,2.0,0.0,UEFA Nations League,-11.0,26.5,100.61999999999989,0,0.0,0.0,2.6000000000000014,1
2024-09-08,Bonaire,El Salvador,1.0,2.0,CONCACAF Nations League,19.0,90.5,-1302.11,0,-0.20000000000000018,-0.3999999999999999,23.80000000000001,0
2024-09-08,St Vincent and the Grenadines,Montserrat,2.0,0.0,CONCACAF Nations League,-2.0,175.0,3.939999999999941,0,0.0,0.19999999999999996,19.200000000000003,1
2024-09-08,The Gambia,Tunisia,1.0,2.0,African Cup of Nations qualification,91.0,86.5,-381.51,0,1.6,-1.0,24.60000000000001,0
2024-09-08,Malaysia,Lebanon,1.0,0.0,Merdeka Tournament,18.0,125.0,-60.06000000000017,0,0.19999999999999996,0.0,28.0,1
2024-09-08,Tajikistan,Philippines,0.0,0.0,Merdeka Tournament,-44.0,125.0,159.3800000000001,0,0.20000000000000007,0.8,-2.6000000000000085,0
2024-09-08,Bhutan,Bangladesh,1.0,0.0,Friendly,-2.0,183.0,7.430000000000064,1,0.2,0.0,57.80000000000001,1
2024-09-08,Portugal,Scotland,2.0,1.0,UEFA Nations League,-40.0,28.0,269.1300000000001,0,-0.19999999999999996,1.2000000000000002,18.8,1
2024-09-09,Puerto Rico,Aruba,1.0,0.0,CONCACAF Nations League,-37.0,175.5,146.32000000000005,0,0.6000000000000001,0.19999999999999996,7.800000000000011,1
2024-09-09,France,Belgium,2.0,0.0,UEFA Nations League,-4.0,4.0,82.47000000000003,0,-0.19999999999999996,-0.3999999999999999,-29.199999999999996,1
2024-09-09,Israel,Italy,1.0,2.0,UEFA Nations League,68.0,44.0,-401.75,0,0.40000000000000013,-0.19999999999999996,51.2,0
2024-09-09,Norway,Austria,2.0,1.0,UEFA Nations League,28.0,36.0,-125.07999999999993,0,-0.40000000000000013,-0.3999999999999999,26.6,1
2024-09-09,Slovenia,Kazakhstan,3.0,0.0,UEFA Nations League,-57.0,80.5,263.44000000000005,0,-0.4,0.19999999999999996,-72.2,1
2024-09-09,Cyprus,Kosovo,0.0,4.0,UEFA Nations League,21.0,116.5,-66.38000000000011,0,1.4000000000000001,0.7999999999999999,70.6,0
2024-09-09,Turkey,Iceland,3.0,1.0,UEFA Nations League,29.0,85.5,-1353.48,0,-0.6000000000000001,-0.40000000000000013,-16.200000000000003,1
2024-09-09,Romania,Lithuania,3.0,1.0,UEFA Nations League,-90.0,90.0,374.03999999999996,0,0.3999999999999999,-0.6000000000000001,-121.0,1
2024-09-09,Samoa,Tonga,2.0,1.0,FIFA World Cup qualification,-8.0,196.0,43.33000000000004,0,-1.0,0.0,4.400000000000006,1
2024-09-09,Haiti,Sint Maarten,6.0,0.0,CONCACAF Nations League,-15.0,92.5,1274.46,0,1.0,0.19999999999999996,-10.400000000000006,1
2024-09-09,Montenegro,Wales,1.0,2.0,UEFA Nations League,43.0,51.5,-176.3800000000001,0,0.0,0.0,-25.800000000000004,0
2024-09-09,Grenada,St Lucia,1.0,2.0,CONCACAF Nations League,3.0,171.5,-25.90000000000009,0,-0.3999999999999999,-0.19999999999999996,-9.600000000000009,0
2024-09-09,India,Syria,0.0,3.0,Intercontinental Cup,31.0,108.5,-107.28999999999996,0,-1.6,-0.7999999999999999,5.799999999999997,0
2024-09-09,Guatemala,Costa Rica,0.0,0.0,CONCACAF Nations League,58.0,78.0,-270.85000000000014,0,0.0,-0.6000000000000001,10.400000000000006,0
